Time,0.0,0.40000000596,0.800000011921,1.20000004768,1.60000002384,2.0,2.40000009537,2.79999995232,3.20000004768,3.59999990463,4.0,4.40000009537,4.80000019073,5.19999980927,5.59999990463,6.0,6.40000009537,6.80000019073,7.19999980927,7.59999990463,8.0,8.39999961853,8.80000019073,9.19999980927,9.60000038147,10.0,10.3999996185,10.8000001907,11.1999998093,11.6000003815,12.0,12.3999996185,12.8000001907,13.1999998093,13.6000003815,14.0,14.3999996185,14.8000001907,15.1999998093,15.6000003815,16.0
x,MISES 0,MISES 1,MISES 2,MISES 3,MISES 4,MISES 5,MISES 6,MISES 7,MISES 8,MISES 9,MISES 10,MISES 11,MISES 12,MISES 13,MISES 14,MISES 15,MISES 16,MISES 17,MISES 18,MISES 19,MISES 20,MISES 21,MISES 22,MISES 23,MISES 24,MISES 25,MISES 26,MISES 27,MISES 28,MISES 29,MISES 30,MISES 31,MISES 32,MISES 33,MISES 34,MISES 35,MISES 36,MISES 37,MISES 38,MISES 39,MISES 40
0.0,70.40512084960938,70.05335235595703,69.56813049316406,68.615234375,67.72212219238281,67.01490020751953,66.33223724365234,65.26869201660156,64.65025329589844,64.05083465576172,62.9149169921875,62.344993591308594,61.796630859375,67.3848876953125,75.053955078125,84.2725830078125,92.6310043334961,89.30827331542969,92.46739959716797,88.14566040039062,94.23907470703125,114.68052673339844,100.48495483398438,92.2385482788086,83.95429229736328,106.73390197753906,86.98933410644531,97.13908386230469,113.5826416015625,114.722412109375,63.15888214111328,52.46321105957031,69.34089660644531,72.3286361694336,80.08676147460938,81.90685272216797,66.70954132080078,81.37601470947266,84.28121948242188,66.16728210449219,63.234596252441406
0.618436872959137,73.85193634033203,73.58670043945312,73.21013641357422,72.38235473632812,71.56674194335938,70.9183349609375,70.29537963867188,69.3280029296875,68.77184295654297,68.23120880126953,67.17298889160156,66.63323974609375,66.1148681640625,75.50968933105469,87.92593383789062,103.33772277832031,116.78003692626953,111.05705261230469,116.56454467773438,108.88870239257812,111.17251586914062,132.5789794921875,113.55584716796875,104.63636779785156,93.40692138671875,114.12281799316406,105.27468872070312,116.02737426757812,141.44430541992188,148.89422607421875,103.11368560791016,91.7554931640625,80.76930236816406,82.32198333740234,79.18859100341797,77.89125061035156,75.28304290771484,71.24642181396484,74.52084350585938,73.56439208984375,76.55835723876953
1.582298994064331,60.956756591796875,60.80979919433594,60.607032775878906,60.10102462768555,59.55385208129883,59.10709762573242,58.680809020996094,58.050472259521484,57.67595672607422,57.30965805053711,56.594783782958984,56.19847869873047,55.81846618652344,68.29657745361328,84.68437957763672,105.54015350341797,123.522705078125,116.03702545166016,123.91275024414062,113.07858276367188,110.84324645996094,130.9539337158203,109.42737579345703,100.41190338134766,87.13209533691406,103.95812225341797,105.35065460205078,118.60205078125,154.82717895507812,170.62840270996094,122.37068939208984,109.29781341552734,93.38172912597656,102.21435546875,99.19429016113281,92.64248657226562,96.85327911376953,95.67203521728516,101.54087829589844,84.02347564697266,86.93623352050781
2.5461578369140625,36.010398864746094,35.99624252319336,36.0006217956543,35.94529724121094,35.804954528808594,35.66618347167969,35.537391662597656,35.409156799316406,35.30097961425781,35.190650939941406,35.003047943115234,34.83708190917969,34.67829132080078,49.691246032714844,67.33834838867188,90.07953643798828,108.61062622070312,99.49751281738281,108.5045166015625,96.40640258789062,90.51362609863281,108.13526916503906,84.98098754882812,76.58087158203125,63.455543518066406,78.52426147460938,90.2357177734375,98.09503173828125,135.60214233398438,154.1932830810547,118.05498504638672,119.74481964111328,115.74407958984375,107.93314361572266,95.39425659179688,95.08209228515625,97.85026550292969,79.25520324707031,85.3550033569336,124.28082275390625,172.11361694335938
3.870260715484619,11.331244468688965,11.3544282913208,11.402437210083008,11.478035926818848,11.50711441040039,11.515510559082031,11.526891708374023,11.588179588317871,11.603918075561523,11.616684913635254,11.66130256652832,11.64280891418457,11.625726699829102,20.828712463378906,31.205352783203125,45.87696838378906,57.39659881591797,50.24554443359375,56.76593017578125,48.1915283203125,41.758628845214844,51.483028411865234,36.76581573486328,32.313926696777344,24.355567932128906,32.56901550292969,45.815223693847656,61.30595397949219,100.17729949951172,122.99447631835938,80.85397338867188,90.02967834472656,118.84935760498047,76.6128921508789,101.43782043457031,90.94554138183594,129.7401580810547,30.770570755004883,33.92008972167969,218.20797729492188,293.750732421875
