Time,0.0,0.40000000596,0.800000011921,1.20000004768,1.60000002384,2.0,2.40000009537,2.79999995232,3.20000004768,3.59999990463,4.0,4.40000009537,4.80000019073,4.90000009537,5.05000019073,5.27500009537,5.61250019073,6.01249980927,6.41249990463,6.8125,7.21250009537,7.61250019073,8.01249980927,8.41250038147,8.8125,9.21249961853,9.61250019073,10.0124998093,10.4125003815,10.8125,11.2124996185,11.6125001907,12.0124998093,12.4125003815,12.8125,13.2124996185,13.6125001907,14.0124998093,14.4125003815,14.8125,15.2124996185,15.6125001907,16.0
x,MISES 0,MISES 1,MISES 2,MISES 3,MISES 4,MISES 5,MISES 6,MISES 7,MISES 8,MISES 9,MISES 10,MISES 11,MISES 12,MISES 13,MISES 14,MISES 15,MISES 16,MISES 17,MISES 18,MISES 19,MISES 20,MISES 21,MISES 22,MISES 23,MISES 24,MISES 25,MISES 26,MISES 27,MISES 28,MISES 29,MISES 30,MISES 31,MISES 32,MISES 33,MISES 34,MISES 35,MISES 36,MISES 37,MISES 38,MISES 39,MISES 40,MISES 41,MISES 42
0.0,64.39424133300781,65.21856689453125,65.72232055664062,66.58413696289062,65.67351531982422,64.19624328613281,63.146366119384766,60.012939453125,56.23827362060547,54.64102554321289,54.53313446044922,59.01416778564453,64.56593322753906,69.09837341308594,77.28752136230469,88.18534088134766,98.5173568725586,103.47866821289062,102.37779235839844,104.93508911132812,106.17547607421875,108.32440185546875,124.1508560180664,150.9410400390625,156.03213500976562,171.2335205078125,186.8616943359375,199.98704528808594,212.38116455078125,225.6811065673828,241.13751220703125,220.31173706054688,196.27694702148438,173.40008544921875,154.87338256835938,147.08200073242188,135.64585876464844,121.07638549804688,104.83029174804688,86.25425720214844,66.85379028320312,46.92180633544922,27.372791290283203
0.030574319884181023,64.71544647216797,65.541748046875,66.05136108398438,66.91719055175781,65.99075317382812,64.48475646972656,63.41484069824219,60.218994140625,56.382469177246094,54.74915313720703,54.64659118652344,59.22256851196289,64.89561462402344,69.51847839355469,77.87435150146484,88.99298095703125,99.53086853027344,104.59121704101562,103.48945617675781,106.03734588623047,107.21841430664062,109.32601928710938,125.12594604492188,151.90621948242188,156.98208618164062,172.18865966796875,187.81875610351562,200.96649169921875,213.55099487304688,227.3072052001953,243.5551300048828,223.30474853515625,199.3638916015625,176.64820861816406,158.5239715576172,151.0314178466797,139.54733276367188,124.94169616699219,108.66030883789062,90.22581481933594,70.77937316894531,50.78308868408203,31.230083465576172
0.06115066632628441,65.09129333496094,65.92036437988281,66.43665313720703,67.30745697021484,66.36344909667969,64.82566833496094,63.73353576660156,60.46858215332031,56.563072204589844,54.88990783691406,54.792884826660156,59.47370910644531,65.28056335449219,70.0034408569336,78.54351043701172,89.90597534179688,100.67119598388672,105.84086608886719,104.73719787597656,107.277099609375,108.39605712890625,110.46142578125,126.24201965332031,153.02667236328125,158.08990478515625,173.31092834472656,188.9522247314453,202.13186645507812,214.92935180664062,229.18601989746094,246.2973175048828,226.66448974609375,202.81942749023438,180.27206420898438,162.57847595214844,155.40670776367188,143.8651123046875,129.21327209472656,112.88496398925781,94.59297180175781,75.0826644897461,54.99808120727539,35.410587310791016
0.0917239636182785,65.496337890625,66.32967376708984,66.85343933105469,67.73068237304688,66.76901245117188,65.19942474365234,64.08504486083984,60.750858306884766,56.775115966796875,55.0623779296875,54.97044372558594,59.75646209716797,65.69697570800781,70.51618957519531,79.23297119140625,90.82864379882812,101.81112670898438,107.08390808105469,105.97247314453125,108.5107421875,109.57998657226562,111.61567687988281,127.3841552734375,154.17861938476562,159.24295043945312,174.48773193359375,190.1494903564453,203.37022399902344,216.38778686523438,231.1500244140625,249.12803649902344,230.20416259765625,206.53912353515625,184.23379516601562,167.042724609375,160.22299194335938,148.62457275390625,133.92897033691406,117.5498275756836,99.40908813476562,79.8045654296875,59.578636169433594,39.866729736328125
0.1222975105047226,65.93388366699219,66.7727279663086,67.30441284179688,68.18923950195312,67.2100830078125,65.60920715332031,64.47291564941406,61.070621490478516,57.02473831176758,55.273372650146484,55.185890197753906,60.0751953125,66.14654541015625,71.05842590332031,79.94461059570312,91.76353454589844,102.95402526855469,108.32474517822266,107.20179748535156,109.74394989013672,110.77397155761719,112.79023742675781,128.56289672851562,155.3891143798828,160.46624755859375,175.7501220703125,191.4481201171875,204.72283935546875,217.962890625,233.21824645996094,252.03305053710938,233.81240844726562,210.34188842773438,188.2843017578125,171.58721923828125,165.10781860351562,153.44757080078125,138.7003631591797,122.25799560546875,104.24651336669922,84.52018737792969,64.1155014038086,44.22483444213867
0.15287138521671295,66.31257629394531,67.15617370605469,67.6944808959961,68.58578491210938,67.59188842773438,65.96467590332031,64.80992889404297,61.35036087036133,57.24535369873047,55.461509704589844,55.377593994140625,60.35349655151367,66.53459930419922,71.52505493164062,80.55498504638672,92.56351470947266,103.9307861328125,109.38499450683594,108.25286102294922,110.79869079589844,111.79568481445312,113.79559326171875,129.57937622070312,156.4453125,161.533935546875,176.85684204101562,192.59176635742188,205.91664123535156,219.34429931640625,235.00904846191406,254.5150909423828,236.8377685546875,213.49496459960938,191.61016845703125,175.2864532470703,169.07057189941406,157.3533935546875,142.55479431152344,126.05131530761719,108.12785339355469,88.29348754882812,67.736572265625,47.697269439697266
0.18344733119010925,66.65031433105469,67.49739074707031,68.0412826538086,68.93763732910156,67.92985534667969,66.2778091430664,65.10556030273438,61.591915130615234,57.43178176879883,55.61687469482422,55.53638458251953,60.593544006347656,66.878173828125,71.94757843017578,81.12261962890625,93.32332611083984,104.87001037597656,110.41069030761719,109.27598571777344,111.820556640625,112.77544403076172,114.748779296875,130.541015625,157.44757080078125,162.53445434570312,177.8888397216797,193.65353393554688,207.01976013183594,220.6188201904297,236.6642608642578,256.81597900390625,239.55886840820312,216.25372314453125,194.4580078125,178.41363525390625,172.41268920898438,160.63560485839844,145.77899169921875,129.21214294433594,111.34716033935547,91.42152404785156,70.74501037597656,50.601783752441406
0.2140202820301056,67.1299819946289,67.98234558105469,68.53388977050781,69.43757629394531,68.41100311279297,66.72550964355469,65.52960205078125,61.94310760498047,57.708152770996094,55.8514404296875,55.77497863769531,60.94093322753906,67.36431884765625,72.54159545898438,81.91499328613281,94.37870788574219,106.17123413085938,111.83087158203125,110.69328308105469,113.23831176757812,114.13813781738281,116.07736206054688,131.89413452148438,158.87765502929688,163.96453857421875,179.37216186523438,195.18829345703125,208.61868286132812,222.45046997070312,239.00198364257812,260.00726318359375,243.2701416015625,219.98486328125,198.27899169921875,182.57815551757812,176.849609375,164.98513793945312,150.04148864746094,133.38038635253906,115.57810974121094,95.52515411376953,74.68972778320312,54.42031478881836
0.24459350109100342,67.69798278808594,68.5565185546875,69.11672973632812,70.02886199951172,68.98037719726562,67.2559814453125,66.03242492675781,62.36114501953125,58.039024353027344,56.13352966308594,56.06132888793945,61.35309600830078,67.9373550415039,73.24361419677734,82.85455322265625,95.63395690917969,107.72196960449219,113.52569580078125,112.38807678222656,114.93305206298828,115.76483154296875,117.6603775024414,133.51519775390625,160.60739135742188,165.69036865234375,181.1661376953125,197.04891967773438,210.55801391601562,224.65963745117188,241.79244995117188,263.77581787109375,247.56219482421875,224.23431396484375,202.5716552734375,187.20668029785156,181.76361083984375,169.78857421875,154.73092651367188,137.94882202148438,120.19084167480469,99.9872817993164,78.97297668457031,58.5673713684082
0.27516719698905945,68.29750061035156,69.16226959228516,69.73129272460938,70.65199279785156,69.58040618896484,67.81507110595703,66.56231689453125,62.80176544189453,58.387969970703125,56.43092346191406,56.363014221191406,61.786781311035156,68.54010009765625,73.98516082763672,83.8520278930664,96.97195434570312,109.37884521484375,115.33901977539062,114.20463562011719,116.74807739257812,117.50344848632812,119.3481216430664,135.24778747558594,162.46568298339844,167.53927612304688,183.08880615234375,199.0441131591797,212.63677978515625,227.02037048339844,244.75906372070312,267.76068115234375,252.02862548828125,228.59857177734375,206.92843627929688,191.8616943359375,186.6917724609375,174.5935821533203,159.40579223632812,142.487548828125,124.75149536132812,104.38749694824219,83.18861389160156,62.642513275146484
0.3057428002357483,68.99158477783203,69.86453247070312,70.44390106201172,71.37532043457031,70.27833557128906,68.4681396484375,67.18343353271484,63.325096130371094,58.80984878540039,56.79670715332031,56.733116149902344,62.301612854003906,69.2397232055664,74.83299255371094,84.97242736816406,98.454345703125,111.2000503540039,117.32522583007812,116.18876647949219,118.73658752441406,119.42035675048828,121.22149658203125,137.1827850341797,164.55270385742188,169.63015747070312,185.27415466308594,201.32272338867188,215.01931762695312,229.7183837890625,248.11972045898438,272.2271728515625,257.0675964355469,233.57647705078125,211.94021606445312,197.23574829101562,192.37802124023438,180.1451416015625,164.81561279296875,147.74490356445312,130.0379638671875,109.48065185546875,88.05289459228516,67.3211669921875
