Time,0.0,0.40000000596,0.800000011921,1.20000004768,1.60000002384,2.0,2.40000009537,2.79999995232,3.20000004768,3.59999990463,4.0,4.40000009537,4.80000019073,5.19999980927,5.59999990463,6.0,6.09999990463,6.17500019073,6.25,6.36250019073,6.53125,6.78437519073,7.1640625,7.56406259537,7.96406269073,8.36406230927,8.76406288147,9.1640625,9.56406211853,9.96406269073,10.3640623093,10.7640628815,11.1640625,11.5640621185,11.9640626907,12.3640623093,12.7640628815,13.1640625,13.2640628815,13.4140625,13.6390628815,13.9765625,14.3765621185,14.7765626907,15.1765623093,15.5765628815,15.9765625,16.0
x,MISES 0,MISES 1,MISES 2,MISES 3,MISES 4,MISES 5,MISES 6,MISES 7,MISES 8,MISES 9,MISES 10,MISES 11,MISES 12,MISES 13,MISES 14,MISES 15,MISES 16,MISES 17,MISES 18,MISES 19,MISES 20,MISES 21,MISES 22,MISES 23,MISES 24,MISES 25,MISES 26,MISES 27,MISES 28,MISES 29,MISES 30,MISES 31,MISES 32,MISES 33,MISES 34,MISES 35,MISES 36,MISES 37,MISES 38,MISES 39,MISES 40,MISES 41,MISES 42,MISES 43,MISES 44,MISES 45,MISES 46,MISES 47
0.0,102.92193603515625,103.67797088623047,104.17215728759766,104.44358825683594,105.1083755493164,105.29177856445312,105.68862915039062,105.80409240722656,106.04449462890625,105.63801574707031,104.84214782714844,104.06782531738281,104.04031372070312,131.9077606201172,153.06993103027344,174.8017578125,192.52783203125,197.35496520996094,199.00193786621094,200.87049865722656,202.90640258789062,204.4404754638672,206.8096923828125,210.0706024169922,213.07217407226562,216.05165100097656,219.69500732421875,224.1872100830078,227.45252990722656,235.4898681640625,258.245361328125,308.493896484375,343.8952331542969,335.4954833984375,264.0365295410156,197.83322143554688,137.60433959960938,106.592529296875,81.87711334228516,71.57307434082031,62.05493927001953,47.094120025634766,29.24659538269043,11.84536075592041,11.05573844909668,31.738393783569336,51.01579284667969,51.732444763183594
0.02978697419166565,103.40788269042969,104.16571044921875,104.66343688964844,104.93772888183594,105.60475158691406,105.78964233398438,106.1880111694336,106.3043212890625,106.544189453125,106.14242553710938,105.36058044433594,104.60779571533203,104.5779037475586,132.884521484375,154.38134765625,176.45571899414062,194.4951171875,199.41162109375,201.08628845214844,202.98391723632812,205.0452423095703,206.5753936767578,208.93182373046875,212.19692993164062,215.19708251953125,218.17393493652344,221.82742309570312,226.34803771972656,229.62353515625,237.76553344726562,260.88519287109375,311.9632568359375,347.8973388671875,339.4588623046875,268.1014404296875,201.9905242919922,141.91421508789062,111.03451538085938,86.600341796875,76.34617614746094,66.83171081542969,51.88838195800781,34.05242919921875,16.492319107055664,8.733427047729492,27.672557830810547,46.852394104003906,47.57072448730469
0.059573832899332047,103.96833801269531,104.72822570800781,105.22994232177734,105.50741577148438,106.17698669433594,106.36355590820312,106.7636489868164,106.88090515136719,107.12022399902344,106.72361755371094,105.95710754394531,105.2279281616211,105.1954345703125,134.00106811523438,155.8778533935547,178.34092712402344,196.73822021484375,201.75682067871094,203.463134765625,205.39395141601562,207.48422241210938,209.0096893310547,211.35116577148438,214.62060546875,217.6184844970703,220.59140014648438,224.25521850585938,228.80682373046875,232.09271240234375,240.35205078125,263.8830261230469,315.89923095703125,352.43524169921875,343.9466552734375,272.64385986328125,206.58279418945312,146.62261962890625,115.85714721679688,91.69469451904297,81.48419189453125,71.966064453125,57.02771759033203,39.18464279174805,21.515796661376953,8.507838249206543,23.479734420776367,42.45652770996094,43.17539978027344
0.08935977518558502,104.58659362792969,105.34967803955078,105.8562240600586,106.13746643066406,106.81056213378906,106.99913024902344,107.4015884399414,107.52009582519531,107.75910949707031,107.36724090576172,106.61553955078125,105.90983581542969,105.87457275390625,135.20114135742188,157.47467041015625,180.34405517578125,199.10391235351562,204.2252197265625,205.9636993408203,207.9285888671875,210.04954528808594,211.57431030273438,213.90780639648438,217.18887329101562,220.1925048828125,223.1704559326172,226.8546142578125,231.4478759765625,234.75350952148438,243.14285278320312,267.1092529296875,320.1102294921875,357.28631591796875,348.7571716308594,277.5825500488281,211.63015747070312,151.8435821533203,121.22576904296875,97.38875579833984,87.2211685180664,77.68394470214844,62.713802337646484,44.7725830078125,26.789560317993164,9.95416259765625,18.275657653808594,37.135154724121094,37.858642578125
0.11914677172899246,105.16355895996094,105.93016052246094,106.44143676757812,106.72630310058594,107.40309143066406,107.59359741210938,107.99852752685547,108.11832427978516,108.35725402832031,107.96913146972656,107.22972106933594,106.54396057128906,106.50623321533203,136.2980194091797,158.92593383789062,182.1585235595703,201.23590087890625,206.4467315673828,208.21347045898438,210.20848083496094,212.35714721679688,213.88385009765625,216.21478271484375,219.51055908203125,222.52420043945312,225.5120849609375,229.22003173828125,233.85598754882812,237.1844482421875,245.69424438476562,270.05279541015625,323.9360046386719,361.6904602050781,353.12994384765625,282.08941650390625,216.24649047851562,156.62322998046875,126.13948059082031,102.59796142578125,92.46226501464844,82.89698791503906,67.87515258789062,49.802207946777344,31.48613739013672,12.486456871032715,12.927003860473633,31.92535972595215,32.65888977050781
0.14893217384815216,105.72108459472656,106.49137115478516,107.0072021484375,107.29550170898438,107.97605895996094,108.16839599609375,108.57582092285156,108.69688415527344,108.93589782714844,108.55078887939453,107.82166290283203,107.1529769897461,107.11305236816406,137.33209228515625,160.28555297851562,183.85202026367188,203.21884155273438,208.51107788085938,210.30361938476562,212.32626342773438,214.5006561279297,216.030517578125,218.361572265625,221.67315673828125,224.69851684570312,227.69818115234375,231.4306640625,236.10830688476562,239.46014404296875,248.082275390625,272.8019104003906,327.4955139160156,365.78387451171875,357.1935119628906,286.25177001953125,220.48699951171875,160.99432373046875,130.62542724609375,107.35047149658203,97.24374389648438,87.65370178222656,72.59003448486328,54.418540954589844,35.88990020751953,16.026256561279297,7.9991960525512695,27.196353912353516,27.9412784576416
0.17871978878974915,106.27495574951172,107.04844665527344,107.56840515136719,107.85981750488281,108.54373168945312,108.73776245117188,109.14740753173828,109.26956176757812,109.50863647460938,109.12660217285156,108.40760040283203,107.75547790527344,107.71349334716797,138.3724365234375,161.66091918945312,185.5703887939453,205.2476806640625,210.62799072265625,212.4481658935547,214.5000762939453,216.70089721679688,218.23056030273438,220.55545043945312,223.87745666503906,226.90771484375,229.91110229492188,233.65969848632812,238.37109375,241.73837280273438,250.46792602539062,275.5509033203125,331.0689697265625,369.8938293457031,361.25543212890625,290.28289794921875,224.4850616455078,165.01620483398438,134.70065307617188,111.61248779296875,101.5221939086914,91.908935546875,76.81302642822266,58.58389663696289,39.962806701660156,19.878311157226562,5.308729648590088,23.466344833374023,24.213136672973633
0.2085069715976715,106.94744110107422,107.7237548828125,108.24803924560547,108.542724609375,109.22984313964844,109.42571258544922,109.83747863769531,109.9606704711914,110.19959259033203,109.82193756103516,109.11630249023438,108.48526000976562,108.44085693359375,139.6802215576172,163.40982055664062,187.76962280273438,207.87966918945312,213.38412475585938,215.24264526367188,217.3345947265625,219.56991577148438,221.09217834472656,223.39596557617188,226.71957397460938,229.7417449951172,232.73306274414062,236.48458862304688,241.22225952148438,244.59255981445312,253.44760131835938,278.9931640625,335.5782470703125,375.08331298828125,366.3531799316406,295.13690185546875,229.12020874023438,169.5057373046875,139.1505126953125,116.15380859375,106.05643463134766,96.40846252441406,81.26841735839844,62.989986419677734,44.334205627441406,24.290149688720703,6.64533805847168,20.389925003051758,21.114818572998047
