Time,0.0,0.40000000596,0.800000011921,1.20000004768,1.60000002384,2.0,2.40000009537,2.79999995232,3.20000004768,3.59999990463,4.0,4.40000009537,4.80000019073,5.19999980927,5.59999990463,6.0,6.40000009537,6.80000019073,7.19999980927,7.59999990463,8.0,8.39999961853,8.80000019073,9.19999980927,9.60000038147,10.0,10.3999996185,10.8000001907,11.1999998093,11.6000003815,12.0,12.3999996185,12.8000001907,13.1999998093,13.6000003815,14.0,14.3999996185,14.8000001907,15.1999998093,15.6000003815,16.0
x,MISES 0,MISES 1,MISES 2,MISES 3,MISES 4,MISES 5,MISES 6,MISES 7,MISES 8,MISES 9,MISES 10,MISES 11,MISES 12,MISES 13,MISES 14,MISES 15,MISES 16,MISES 17,MISES 18,MISES 19,MISES 20,MISES 21,MISES 22,MISES 23,MISES 24,MISES 25,MISES 26,MISES 27,MISES 28,MISES 29,MISES 30,MISES 31,MISES 32,MISES 33,MISES 34,MISES 35,MISES 36,MISES 37,MISES 38,MISES 39,MISES 40
0.0,77.5450439453125,77.22066497802734,76.72908020019531,76.09419250488281,75.24021911621094,74.4248275756836,73.68728637695312,72.975830078125,72.23567962646484,71.59071350097656,70.93558502197266,70.29209899902344,69.70906066894531,69.16162872314453,68.5823974609375,76.72323608398438,91.669189453125,102.86974334716797,111.24615478515625,115.72555541992188,117.4816665649414,118.7408447265625,123.91302490234375,132.7347869873047,143.0107421875,153.571044921875,151.8800506591797,150.46392822265625,148.95559692382812,147.0918731689453,145.66571044921875,140.528076171875,85.4200668334961,48.766517639160156,36.61061477661133,41.35752868652344,45.869232177734375,51.1702880859375,69.21707153320312,91.32949829101562,138.86727905273438
0.618436872959137,84.95108032226562,84.59237670898438,84.05293273925781,83.35945129394531,82.43172454833984,81.54611206054688,80.74757385253906,79.97869873046875,79.1820068359375,78.49067687988281,77.79240417480469,77.11100769042969,76.49766540527344,75.92438507080078,75.33303833007812,87.10075378417969,108.77008056640625,125.11786651611328,137.30780029296875,143.71495056152344,145.78428649902344,147.13320922851562,154.08279418945312,165.7889404296875,179.59121704101562,193.59994506835938,190.44821166992188,187.90692138671875,185.25515747070312,181.83628845214844,179.29104614257812,173.16287231445312,117.01148986816406,74.53233337402344,44.931617736816406,36.764923095703125,35.728553771972656,36.607303619384766,45.129295349121094,62.02922058105469,106.71475219726562
1.1068828105926514,85.51828002929688,85.14205932617188,84.59403228759766,83.90093994140625,82.99000549316406,82.1209945678711,81.33982849121094,80.58956909179688,79.81817626953125,79.1505126953125,78.48226928710938,77.83625793457031,77.25897216796875,76.72213745117188,76.19171142578125,92.64555358886719,123.39926147460938,146.82630920410156,164.24337768554688,173.20651245117188,175.38941955566406,176.51327514648438,185.45074462890625,200.427734375,218.31097412109375,236.03289794921875,230.6934814453125,226.13912963867188,221.44337463378906,216.524169921875,212.71224975585938,205.4742431640625,149.24171447753906,106.55074310302734,73.95001220703125,59.691123962402344,53.519615173339844,48.579437255859375,42.214874267578125,47.16533660888672,79.36518859863281
1.5953357219696045,78.01446533203125,77.64918518066406,77.14286804199219,76.51918029785156,75.72308349609375,74.9644775390625,74.28469848632812,73.63395690917969,72.9727554321289,72.4011001586914,71.83645629882812,71.29765319824219,70.8203125,70.37910461425781,69.9720458984375,91.30204772949219,131.34982299804688,161.82510375976562,184.32745361328125,195.62005615234375,197.36776733398438,197.74717712402344,208.07327270507812,225.24404907226562,246.08883666992188,266.1958923339844,258.28558349609375,251.503173828125,244.64776611328125,238.3887481689453,233.56048583984375,225.53195190429688,170.1232452392578,128.3748016357422,95.63790893554688,80.46125030517578,72.81170654296875,65.95619201660156,52.853431701660156,45.557430267333984,52.20720291137695
2.083786964416504,58.636634826660156,58.3415412902832,57.956687927246094,57.49897766113281,56.93843078613281,56.405128479003906,55.92913818359375,55.475547790527344,55.0225715637207,54.63117218017578,54.2520637512207,53.897308349609375,53.586944580078125,53.3026123046875,53.07007598876953,77.61498260498047,123.38908386230469,157.89456176757812,183.13388061523438,195.3791961669922,195.71865844726562,194.63174438476562,204.7659149169922,221.16360473632812,241.72303771972656,260.98486328125,250.32208251953125,241.94224548339844,233.7706298828125,225.32308959960938,219.49093627929688,211.1649932861328,163.75967407226562,128.21096801757812,100.63229370117188,86.87576293945312,79.67046356201172,73.31746673583984,60.51166915893555,48.469451904296875,31.769285202026367
2.5722298622131348,33.446937561035156,33.26619338989258,33.047088623046875,32.798431396484375,32.51178741455078,32.23973846435547,31.998424530029297,31.770122528076172,31.548416137695312,31.357040405273438,31.177783966064453,31.015823364257812,30.87747573852539,30.7529354095459,30.676769256591797,55.05236053466797,100.19941711425781,133.85169982910156,158.24375915527344,169.64248657226562,168.24313354492188,165.55429077148438,173.74246215820312,186.75616455078125,203.77987670898438,218.93527221679688,207.31143188476562,197.80300903320312,188.40122985839844,179.18939208984375,172.45068359375,164.5460968017578,131.2109375,105.1617202758789,85.99302673339844,75.66685485839844,70.38612365722656,66.58499145507812,59.373802185058594,50.110198974609375,26.515018463134766
3.0135951042175293,14.509747505187988,14.420666694641113,14.325263977050781,14.226705551147461,14.128276824951172,14.035514831542969,13.954493522644043,13.879365921020508,13.81214714050293,13.754189491271973,13.705638885498047,13.667292594909668,13.637837409973145,13.613561630249023,13.625436782836914,36.73822784423828,79.02056884765625,110.20700073242188,132.6557159423828,142.81521606445312,140.15899658203125,136.4188232421875,142.7404327392578,152.82229614257812,166.58145141601562,178.2252655029297,167.103515625,156.80661010742188,146.01565551757812,136.39646911621094,128.14288330078125,120.50373840332031,101.04542541503906,81.51647186279297,69.26846313476562,60.95173645019531,57.935264587402344,58.1331787109375,58.024635314941406,50.76580047607422,28.302570343017578
3.454967498779297,6.41243839263916,6.3618669509887695,6.317895889282227,6.281342506408691,6.26003360748291,6.240723133087158,6.225217819213867,6.21265172958374,6.2082319259643555,6.204368591308594,6.208532333374023,6.219675540924072,6.233559608459473,6.249029636383057,6.294424057006836,28.65279769897461,68.49775695800781,97.65202331542969,118.51824188232422,127.70316314697266,124.26854705810547,119.80726623535156,124.69725036621094,132.16448974609375,143.03826904296875,151.5416259765625,140.05743408203125,130.4237060546875,121.34695434570312,115.69905853271484,113.41193389892578,109.87385559082031,83.72703552246094,77.53205871582031,69.44709014892578,76.05834197998047,71.97569274902344,59.58443832397461,44.609375,42.86278533935547,49.70710754394531
3.8963327407836914,3.2512354850769043,3.2133870124816895,3.185718059539795,3.168318748474121,3.170081377029419,3.172717571258545,3.176701784133911,3.182631492614746,3.196491003036499,3.208305597305298,3.2274017333984375,3.252256393432617,3.2779006958007812,3.3039889335632324,3.356998920440674,26.49306869506836,67.04949188232422,96.5920639038086,117.65800476074219,126.71923828125,122.36196899414062,117.13878631591797,121.80965423583984,127.88713836669922,137.80361938476562,145.8746337890625,132.54461669921875,124.77674102783203,118.3244400024414,107.43822479248047,105.00735473632812,102.27215576171875,82.42829895019531,77.26371765136719,72.20976257324219,75.45243835449219,76.31511688232422,72.72014617919922,72.59375762939453,64.8401107788086,49.97023391723633
