Time,0.0,0.40000000596,0.800000011921,1.20000004768,1.60000002384,2.0,2.40000009537,2.79999995232,3.20000004768,3.59999990463,4.0,4.40000009537,4.80000019073,5.19999980927,5.59999990463,6.0,6.40000009537,6.80000019073,7.19999980927,7.59999990463,8.0,8.39999961853,8.80000019073,9.19999980927,9.60000038147,10.0,10.3999996185,10.8000001907,11.1999998093,11.6000003815,12.0,12.3999996185,12.8000001907,13.1999998093,13.6000003815,14.0,14.3999996185,14.8000001907,15.1999998093,15.6000003815,16.0
x,CPRESS 0,CPRESS 1,CPRESS 2,CPRESS 3,CPRESS 4,CPRESS 5,CPRESS 6,CPRESS 7,CPRESS 8,CPRESS 9,CPRESS 10,CPRESS 11,CPRESS 12,CPRESS 13,CPRESS 14,CPRESS 15,CPRESS 16,CPRESS 17,CPRESS 18,CPRESS 19,CPRESS 20,CPRESS 21,CPRESS 22,CPRESS 23,CPRESS 24,CPRESS 25,CPRESS 26,CPRESS 27,CPRESS 28,CPRESS 29,CPRESS 30,CPRESS 31,CPRESS 32,CPRESS 33,CPRESS 34,CPRESS 35,CPRESS 36,CPRESS 37,CPRESS 38,CPRESS 39,CPRESS 40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.016204833984375,0.0,0.0,0.0,0.0
1.0403058528900146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.521275043487549,0.0,0.0,1103.4678955078125,4455.60302734375,8952.3603515625,12907.5361328125,18146.0234375,19604.673828125,10767.0732421875
2.0806291103363037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.83409118652344,240.53599548339844,250.46815490722656,3749.32421875,7098.177734375,9257.525390625,7473.10498046875,10211.9541015625,11000.666015625,9698.4814453125,8199.8154296875,7054.0322265625,6443.37548828125
3.1209733486175537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.97576904296875,451.5357971191406,731.5679931640625,4283.61572265625,9946.244140625,15223.3955078125,17610.76953125,13882.2470703125,12504.115234375,10791.8916015625,4419.9775390625,1184.2916259765625,1518.3896484375,1147.3736572265625,0.0,30.650964736938477
4.161327838897705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.295072555541992,173.04669189453125,559.0416259765625,4548.85009765625,10254.1181640625,15651.9892578125,20432.916015625,16968.3203125,14096.94921875,9913.82421875,6016.21826171875,280.9851989746094,185.94094848632812,195.1256103515625,0.0,0.0,0.0,0.0,0.0
5.201683521270752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855453491210938,51.12748336791992,676.7040405273438,6970.1982421875,13889.4794921875,20220.732421875,17187.859375,13489.9599609375,7718.7841796875,5368.45263671875,2876.1826171875,0.0,0.0,0.34450170397758484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.242059230804443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.1484985351562,4233.533203125,9417.8193359375,13408.708984375,12877.3740234375,11729.2255859375,7486.97314453125,4658.1416015625,2628.4365234375,69.75863647460938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2824225425720215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.2351684570312,2401.84765625,4653.62109375,6227.12890625,8260.001953125,9022.474609375,7878.84716796875,6870.59130859375,4172.00390625,2272.488037109375,194.91844177246094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.322821617126465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6781.44091796875,13364.462890625,18098.439453125,18212.5,17015.65234375,8273.5732421875,1872.2750244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
