Time,0.0,0.40000000596,0.800000011921,1.20000004768,1.60000002384,2.0,2.40000009537,2.79999995232,3.20000004768,3.59999990463,4.0,4.40000009537,4.5,4.59999990463,4.75,4.97499990463,5.3125,5.65000009537,5.98750019073,6.38749980927,6.78749990463,7.1875,7.58750009537,7.98750019073,8.38749980927,8.78750038147,9.1875,9.58749961853,9.98750019073,10.3874998093,10.7875003815,11.1875,11.5874996185,11.9875001907,12.3874998093,12.7875003815,13.1875,13.5874996185,13.9875001907,14.3874998093,14.7875003815,15.1875,15.5874996185,15.9875001907,16.0
x,MISES 0,MISES 1,MISES 2,MISES 3,MISES 4,MISES 5,MISES 6,MISES 7,MISES 8,MISES 9,MISES 10,MISES 11,MISES 12,MISES 13,MISES 14,MISES 15,MISES 16,MISES 17,MISES 18,MISES 19,MISES 20,MISES 21,MISES 22,MISES 23,MISES 24,MISES 25,MISES 26,MISES 27,MISES 28,MISES 29,MISES 30,MISES 31,MISES 32,MISES 33,MISES 34,MISES 35,MISES 36,MISES 37,MISES 38,MISES 39,MISES 40,MISES 41,MISES 42,MISES 43,MISES 44
0.0,57.063846588134766,57.403472900390625,57.595237731933594,57.95671844482422,58.01106262207031,58.295494079589844,58.226768493652344,58.325157165527344,58.04717254638672,58.0032958984375,57.677947998046875,63.50074768066406,69.29664611816406,73.7970962524414,80.53858947753906,90.3170166015625,102.7017593383789,107.00891876220703,109.12159729003906,110.84744262695312,111.26409912109375,111.24810791015625,111.65385437011719,112.32318115234375,113.2563247680664,114.48796844482422,116.05917358398438,117.88133239746094,119.91871643066406,123.52984619140625,129.51388549804688,112.12681579589844,83.31413269042969,63.46930694580078,47.555030822753906,38.075904846191406,31.869190216064453,26.223678588867188,19.449745178222656,11.77137565612793,4.6061859130859375,8.579802513122559,18.359729766845703,28.73214340209961,29.047286987304688
0.029449209570884705,57.4069709777832,57.74638366699219,57.937984466552734,58.29913330078125,58.35327911376953,58.637088775634766,58.56770706176758,58.66571807861328,58.38652801513672,58.34211349487305,58.017547607421875,63.94136428833008,69.83370971679688,74.4105224609375,81.26522827148438,91.20912170410156,103.8045654296875,108.1856689453125,110.33690643310547,112.08584594726562,112.49398803710938,112.45680236816406,112.84840393066406,113.50688934326172,114.43293762207031,115.6629638671875,117.23991394042969,119.07424926757812,121.1301040649414,124.79295349121094,130.87380981445312,113.7849349975586,85.411376953125,66.03855895996094,50.29948425292969,40.904319763183594,34.711204528808594,29.03580093383789,22.21759605407715,14.422569274902344,6.288980960845947,6.1151933670043945,15.643239974975586,26.0391902923584,26.355541229248047
0.05889686569571495,57.75971984863281,58.09915542602539,58.290733337402344,58.65180969238281,58.70582580566406,58.98924255371094,58.91923522949219,59.01697540283203,58.73651123046875,58.69158935546875,58.36756896972656,64.39079284667969,70.37820434570312,75.03025817871094,81.99655151367188,92.1034927368164,104.90657043457031,109.36042785644531,111.54951477050781,113.32144165039062,113.72191619873047,113.66481018066406,114.04345703125,114.69233703613281,115.61253356933594,116.84208679199219,118.42578887939453,120.27311706542969,122.34806060791016,126.06251525878906,132.23922729492188,115.42794799804688,87.46066284179688,68.52896118164062,52.94744110107422,43.62535858154297,37.440181732177734,31.73175811767578,24.86691665649414,16.970073699951172,8.333449363708496,3.9930500984191895,12.998876571655273,23.435935974121094,23.75394058227539
0.08834734559059143,58.15351104736328,58.49308776855469,58.68470001220703,59.04583740234375,59.09972381591797,59.38284683227539,59.3121337890625,59.409629821777344,59.127716064453125,59.082244873046875,58.75865173339844,64.89723205566406,70.99531555175781,75.73487091064453,82.8309326171875,93.12738037109375,106.172119140625,110.71436309814453,112.95016479492188,114.75050354003906,115.1412582397461,115.05865478515625,115.419677734375,116.0541000366211,116.96347045898438,118.18797302246094,119.77473449707031,121.63238525390625,123.72486877441406,127.49470520019531,133.77830505371094,117.20043182373047,89.57221221923828,71.0284194946289,55.55410385131836,46.27724838256836,40.088951110839844,34.34705352783203,27.44588851928711,19.495983123779297,10.706459045410156,3.6111316680908203,10.756342887878418,21.148944854736328,21.467567443847656
0.11779884994029999,58.602622985839844,58.942535400390625,59.134300231933594,59.495689392089844,59.549476623535156,59.832435607910156,59.760955810546875,59.858245849609375,59.57465362548828,59.5285758972168,59.20529556274414,65.47096252441406,71.69102478027344,76.52699279785156,83.76603698730469,94.27122497558594,107.58204650878906,112.2213134765625,114.50828552246094,116.33999633789062,116.72061157226562,116.61082458496094,116.95332336425781,117.57283020019531,118.47135925292969,119.69140625,121.2825927734375,123.15261840820312,125.26531219482422,129.09686279296875,135.49871826171875,119.16182708740234,91.88188171386719,73.74402618408203,58.377357482910156,49.14588928222656,42.953182220458984,37.1751708984375,30.236618041992188,22.238739013671875,13.355236053466797,4.762412071228027,8.464561462402344,18.732826232910156,19.051610946655273
0.14724446833133698,59.012168884277344,59.352603912353516,59.544654846191406,59.90650939941406,59.960304260253906,60.24332046508789,60.17119598388672,60.26841354370117,59.98326110839844,59.936683654785156,59.61351013183594,65.98739624023438,72.31134033203125,77.22936248779297,84.59017944335938,95.27313232421875,108.81027221679688,113.5299301147461,115.85881042480469,117.71664428710938,118.09004974365234,117.95970916748047,118.28919219970703,118.89921569824219,119.7922134399414,121.01244354248047,122.61146545410156,124.49595642089844,126.62957000732422,130.51699829101562,137.02255249023438,120.91801452636719,93.97242736816406,76.21759033203125,60.9670524597168,51.78672790527344,45.592811584472656,39.77952575683594,32.79961395263672,24.74020004272461,15.732312202453613,6.3409271240234375,6.112974643707275,16.32536506652832,16.64594078063965
0.17669546604156494,59.49406814575195,59.83527374267578,60.027740478515625,60.39032745361328,60.44414520263672,60.727413177490234,60.654544830322266,60.751747131347656,60.4647331237793,60.41759490966797,60.094337463378906,66.59849548339844,73.04779052734375,78.06475067138672,85.57238006591797,96.46955871582031,110.27973937988281,115.09931945800781,117.48086547851562,119.3716049194336,119.73583984375,119.5791015625,119.89105224609375,120.4872817993164,121.37068176269531,122.5877685546875,124.19265747070312,126.09098815917969,128.24630737304688,132.19754028320312,138.82461547851562,122.93539428710938,96.29464721679688,78.9067611694336,63.735530853271484,54.58152770996094,48.37063980102539,42.51015853881836,35.477073669433594,27.3477783203125,18.22759437561035,8.442307472229004,4.068897724151611,13.908920288085938,14.231051445007324
0.20614494383335114,60.00447082519531,60.346595764160156,60.53956604003906,60.90303421020508,60.9569091796875,61.24055099487305,61.166908264160156,61.2641487121582,60.97515106201172,60.927433013916016,60.60395812988281,67.24697875976562,73.83001708984375,78.95255279541016,86.61682891845703,97.74252319335938,111.84408569335938,116.77165222167969,119.21037292480469,121.13690185546875,121.49122619628906,121.30567932128906,121.59823608398438,122.17877197265625,123.05070495605469,124.26304626464844,125.87268829345703,127.78424072265625,129.96121215820312,133.97894287109375,140.7340545654297,125.04225158691406,98.67967224121094,81.64161682128906,66.53150177001953,57.394126892089844,51.16215133666992,45.253684997558594,38.16999816894531,29.981956481933594,20.78815460205078,10.859460830688477,3.251555919647217,11.703317642211914,12.023359298706055
